ASSEMBLY_STR,PDB_COMPLEX_ID,ASSEMBLY_NAME,ASSEMBLY_TYPE,ASSEMBLIES,NUM_ASSEMBLIES,NUM_COMPONENTS,MEDIAN_WT,MAX_WT
Q9HXV5_2,PDB-CPX-189465,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,homomeric,"5br9_1,5br9_2,5br9_3",3,2,50.51,50.51
Q9HXY1_4,PDB-CPX-189469,Methionine aminopeptidase,homomeric,"4fo7_1,4fo8_1,4juq_1",3,4,126.44,126.93
Q9HXY3_2,PDB-CPX-189470,Putative zinc metalloprotease PA3649,homomeric,"7xfs_1,7xft_1,7xfu_1",3,2,19.62,20.49
Q9HXY6_3,PDB-CPX-189471,UDP-3-O-acylglucosamine N-acyltransferase,homomeric,"3pmo_1,6uec_1,6ued_1",3,3,115.33,115.33
Q9HY46_2,PDB-CPX-189476,HTH tetR-type domain-containing protein,homomeric,"5daj_1,5daj_2,5daj_3,5daj_4,5h9t_1,5h9t_2,5h9t_3,5h9t_4",8,2,49.41,49.71
Q9HY51_2,PDB-CPX-189478,ABM domain-containing protein,homomeric,"1x7v_5,1x7v_6,1x7v_7",3,2,23.08,23.08
Q9HY69_2,PDB-CPX-189480,Mannuronan synthase,homomeric,"4rt0_1,4rt0_2,4rt1_1,4rt1_2,4xrn_1,4xrn_2",6,2,27.83,28.96
Q9HY79_24,PDB-CPX-189481,Bacterioferritin BfrB,homomeric,"3is7_1,3is8_1,3ise_1,3isf_1,4to9_1,4toa_1,4tob_1,4toc_1,4tod_1,4toe_1,4tof_1,4tog_1,4toh_1,5d8o_1,5d8p_1,5d8q_1,5d8r_1,5d8s_1,5d8x_1,5d8y_1,6nlf_1,6nlg_1,6nli_1,6nlj_1,6nlk_1,6nll_1,6nlm_1,7k5e_1,7k5f_1,7k5g_1,7k5h_1,9nhr_1,9nht_1",33,24,461.05,471.75
Q9HY91_2,PDB-CPX-189485,Haem-oxygenase-associated N-terminal helices domain-containing protein,homomeric,"3bjd_1,3bjd_2,8w1q_1,9b9m_1,9b9m_2,9b9n_1,9b9o_1",7,2,80.63,81.04
"Q9HYC4_1,Q9HYC5_1",PDB-CPX-189489,Peptidoglycan muramidase Tse3 and Immune protein Tsi3,heteromeric,"3wa5_1,4luq_1,4luq_2,4luq_3,4luq_4,4m5f_1,4n7s_1,4n7s_2,4n80_1,4n88_2,4n88_3",11,2,60.67,63.32
Q9HYF2_2,PDB-CPX-189495,acetyl-CoA C-acyltransferase,homomeric,"8gqg_1,8gqg_2,8gqg_3",3,2,86.37,86.37
Q9HYN5_2,PDB-CPX-189502,Calcium-mediated lectin domain-containing protein,homomeric,"1ovs_2,1ovs_3,5d2a_1,6y0w_1,7new_1,7new_2",6,2,26.29,27.76
Q9HYN5_4,PDB-CPX-189503,Fucose-binding lectin II complex,homomeric,"1gzt_1,1our_1,1ous_1,1ous_2,1oux_1,1ovp_1,1ovs_1,1oxc_1,1uzv_1,1w8f_1,1w8h_1,2boj_1,2bp6_1,2jdh_1,2jdk_1,2jdm_1,2jdn_1,2jdp_1,2jdu_1,2jdy_1,2vuc_1,2vud_1,3dcq_1,3zdv_1,4ce8_1,5a3o_1,5hch_1,5i8m_1,5i8x_1,5nes_1,5ney_1,5nf0_1,5ngq_1,6r35_1,6s5p_1,6s5r_1,6s7g_1,6y0u_1,6y0v_1,7psy_1,8aij_1,8aiy_1,8an9_1,8ano_1,8anr_1,8aoo_1,9g3k_1,9g3l_1,9g3s_1,9g3s_2,9hd4_1",51,4,49.14,80.81
Q9HYR0_2,PDB-CPX-189510,Class I SAM-dependent methyltransferase,homomeric,"8ryd_1,8ryd_2,8rye_1,8rye_2,8ryf_1",5,2,56.34,56.57
Q9HYR3_2,PDB-CPX-189513,Uncharacterized PhzA/B-like protein PA3332,homomeric,"4j9a_10,4j9a_11,4j9a_12,4j9a_13,4j9a_14",5,2,32.77,32.77
Q9HYX1_2,PDB-CPX-189519,N-acetyltransferase domain-containing protein,homomeric,"1yre_1,1yre_2,8gxj_1,8gxj_2",4,2,44.86,45.82
Q9HYZ3_12,PDB-CPX-189522,Probable M18 family aminopeptidase 2,homomeric,"2ijz_1,3wt4_1,4njq_1,4njr_1,4oid_1,4oiw_1",6,12,562.78,564.78
Q9HZ76_2,PDB-CPX-189528,UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase,homomeric,"3nu7_1,3nu8_1,3nub_1,3nys_1,3nyt_1,3nyu_1,3nyu_2",7,2,80.53,81.74
Q9HZ96_2,PDB-CPX-189530,Probable short-chain dehydrogenase,homomeric,"8bci_1,8bci_2,8bcj_1,8bcj_2",4,2,54.2,54.86
Q9HZN8_2,PDB-CPX-189553,Thymidylate kinase,homomeric,"3uwk_3,3uwo_3,3uxm_5,3uxm_6,4e5u_1,4edh_1,4esh_2,4gmd_1,4gmd_2",9,2,47.88,51.41
Q9HZQ7_2,PDB-CPX-189557,Probable acyl-CoA thiolase,homomeric,"8gqf_1,8gqf_2,8gqm_1",3,2,85.2,86.79
Q9I000_4,PDB-CPX-189572,Phospho-2-dehydro-3-deoxyheptonate aldolase,homomeric,"5uxm_1,5uxn_1,5uxo_1",3,4,203.4,203.63
Q9I045_2,PDB-CPX-189575,Response regulatory domain-containing protein,homomeric,"3eq2_1,3es2_1,3f79_1,3f79_2,3f79_3,3f7a_1",6,2,56.38,87.9
Q9I072_2,PDB-CPX-189578,GGDEF domain-containing protein,homomeric,"4zmm_1,4zmu_1,4zmu_2",3,2,76.8,76.8
"Q9I0A3_2,Q9I0A4_2",PDB-CPX-189580,Phenylalanine--tRNA ligase,heteromeric,"4p71_1,4p72_1,4p73_1,4p74_1,4p75_1",5,4,250.68,250.99
Q9I0C0_2,PDB-CPX-189582,CENP-V/GFA domain-containing protein,homomeric,"8ajq_1,8ajq_2,8ajq_3,8ajq_4",4,2,30.92,30.98
Q9I0D9_2,PDB-CPX-189585,Immune protein Tsi2,homomeric,"3rq9_1,3stq_1,3stq_2,3stq_3,3stq_4,3vpv_1,4c18_1",7,2,22.66,22.66
Q9I0M3_6,PDB-CPX-189599,DNA translocase FtsK,homomeric,"2iuu_1,6t8b_1,6t8g_1,6t8o_1",4,6,335.74,339.21
Q9I0M6_2,PDB-CPX-189601,Serine--tRNA ligase,homomeric,"6hdz_1,6he1_1,6he3_1",3,2,95.89,95.91
Q9I0Y7_3,PDB-CPX-189612,Multidrug efflux outer membrane protein OprN,homomeric,"5azo_1,5azp_1,5iuy_1,5nsw_1",4,3,152.32,154.76
Q9I188_2,PDB-CPX-189622,PvdP,homomeric,"6rrp_1,6rrq_1,6rrr_1",3,2,125.15,125.36
"Q9I194_1,Q9I194_1",PDB-CPX-189624,Acyl-homoserine lactone acylase PvdQ subunit alpha,heteromeric,"2wyb_1,2wyc_1,2wyd_1,2wye_1,3l91_1,3l94_1,3sra_1,3srb_1,3src_1,4bth_1,4k2f_1,4k2g_1,4m1j_1,4wks_1,4wkt_1,4wku_1,4wkv_1",17,2,80.22,80.73
Q9I1S1_4,PDB-CPX-189637,HTH tetR-type domain-containing protein,homomeric,"4l62_1,4l62_2,4l62_3,4l62_4",4,4,100.66,100.66
Q9I208_2,PDB-CPX-189643,Four-helix bundle copper-binding protein,homomeric,"3kav_1,3kav_2,3kaw_1,3kaw_2,3kaw_3,3kaw_4",6,2,30.7,30.87
Q9I229_2,PDB-CPX-189644,AB hydrolase-1 domain-containing protein,homomeric,"4b9a_1,4b9e_1,4bat_1,4bau_1,4baz_1,4bb0_1",6,2,70.27,70.38
Q9I243_2,PDB-CPX-189647,Bifunctional diguanylate cyclase/phosphodiesterase,homomeric,"8wct_1,8z6n_1,8z84_1",3,2,47.47,54.38
Q9I2D8_3,PDB-CPX-189658,5-carboxymethyl-2-hydroxymuconate isomerase,homomeric,"3e6q_1,3e6q_2,3e6q_3,3e6q_4",4,3,48.38,48.5
"Q9I2Q0_1,Q9I2Q1_1",PDB-CPX-189663,Peptidoglycan amidase Tse1 and Immune protein Tsi1,heteromeric,"3vpj_1,3vpj_2,3vpj_3,3vpj_4,4eqa_1,4eqa_2,4fgi_1,4fgi_2,4fgi_3,4fgi_4,4fqb_1,4fqb_2,4fqb_3,4fqb_4",14,2,35.62,39.62
Q9I2Q1_2,PDB-CPX-189665,Peptidoglycan amidase Tse1,homomeric,"4eob_5,4eob_6,4fgd_5,4fgd_6,4fge_5,4fge_6,7tvh_1,7tvh_2",8,2,35.39,36.01
Q9I2Y5_2,PDB-CPX-189683,2-dehydropantoate 2-reductase,homomeric,"8iwg_1,8iwq_1,8ix9_1,8ix9_2,8ixh_1,8ixh_2,8ixm_1",7,2,68.89,70.49
Q9I311_2,PDB-CPX-189686,Periplasmic beta-glucosidase,homomeric,"6r5i_1,6r5n_1,6r5o_1,6r5p_1,6r5t_1,6r5u_1,6r5v_1",7,2,161.24,167.29
Q9I377_2,PDB-CPX-189692,Enoyl reductase (ER) domain-containing protein,homomeric,"4b7c_1,4b7c_2,4b7c_3,4b7c_4,4b7c_5,4b7c_6,4b7x_1,4b7x_2,4b7x_3,4b7x_4,4b7x_5,4b7x_6",12,2,73.64,74.19
Q9I3A4_2,PDB-CPX-189696,Putative esterase PA1618,homomeric,"4qd7_1,4qd7_2,4qd7_3,4qd7_4,4qd9_1,4qd9_2,4qda_1,4qda_2,4qda_3,4qda_4,4qdb_1,4qdb_2,4qdb_3,4qdb_4",14,2,33.18,33.66
Q9I3A4_4,PDB-CPX-189697,Putative esterase PA1618,homomeric,"4qd8_1,4qd8_2,4qd9_3",3,4,68.13,70.12
Q9I3B8_2,PDB-CPX-189703,HTH marR-type domain-containing protein,homomeric,"2nnn_1,2nnn_2,2nnn_3,2nnn_4,2nnn_5",5,2,30.66,30.66
Q9I3X0_2,PDB-CPX-189722,HTH hxlR-type domain-containing protein,homomeric,"4gcv_1,4gcv_2,4gcv_3,4gcv_4,4gcv_5,4gcv_6",6,2,39.34,39.58
Q9I4K6_2,PDB-CPX-189746,Glutathione transferase FosA,homomeric,"1lqk_1,1lqo_1,1lqp_1,1nki_1,1nnr_1",5,2,30.76,32.04
"Q9I4L4_1,Q9I4L6_1",PDB-CPX-189750,Outer-membrane lipoprotein YfiB and Negative regulator YfiR,heteromeric,"4zhy_1,5eb1_1,5eb1_2,5y61_1,5y61_2,6ikk_1,6ikk_2",7,2,32.87,39.44
Q9I4L4_2,PDB-CPX-189751,Negative regulator YfiR,homomeric,"4xjy_1,4xjy_2,4yn7_1,4yn9_1,4yna_1,4yna_2,5eb2_1,5eb3_1,5y62_1",9,2,35.18,37.24
Q9I4L6_2,PDB-CPX-189754,Outer-membrane lipoprotein YfiB,homomeric,"4zhv_1,5eaz_1,5eaz_2,5eb0_1,6iki_1,6ikj_1",6,2,33.42,37.0
Q9I4Q0_2,PDB-CPX-189756,Basal-body rod modification protein FlgD,homomeric,"3osv_1,3osv_2,3osv_3",3,2,29.51,29.78
Q9I4V0_2,PDB-CPX-189762,NADH:quinone reductase,homomeric,"2gjl_2,2gjn_2,6e2a_1",3,2,70.85,74.02
Q9I4W3_2,PDB-CPX-189763,4-hydroxy-tetrahydrodipicolinate synthase,homomeric,"3noe_1,3ps7_1,3puo_1,3qze_1,3qze_2,3s8h_1,6p90_1",7,2,63.42,68.19
Q9I4X0_2,PDB-CPX-189765,Multiple virulence factor regulator MvfR,homomeric,"6b8a_1,6q7u_1,6q7v_1,6q7w_1,6yiz_1,7nbw_1,7p4u_1,8q5k_1,8q5l_1",9,2,52.01,53.36
"Q9I4X1_1,Q9I4X2_1",PDB-CPX-189766,2-heptyl-4(1H)-quinolone synthase,heteromeric,"6esz_1,6esz_2,6et0_1,6et0_2,6et1_1,6et1_2,6et1_3,6et1_4,6et2_1,6et2_2,6et2_3,6et2_4,6et2_5,6et2_6,6et2_7,6et2_8,6et3_1,6et3_2",18,2,71.1,72.02
Q9I4Z7_12,PDB-CPX-189771,Ferritin/DPS domain-containing protein,homomeric,"8ff9_1,8ffa_1,8ffa_2,8ffb_1,8ffc_1,8ffc_2,8ffd_1,8ffd_2",8,12,211.5,219.25
Q9I502_2,PDB-CPX-189772,Proline--tRNA ligase,homomeric,"5ucm_1,8w8j_1,8w8l_1,8w9i_1",4,2,129.99,130.54
Q9I509_4,PDB-CPX-189775,NAD(P)H dehydrogenase (quinone),homomeric,"1zwk_1,1zwk_3,1zwl_1,2a5l_2",4,4,88.16,89.61
Q9I530_4,PDB-CPX-189777,D-lactate dehydrogenase (Fermentative),homomeric,"5z20_1,5z20_2,6abj_1",3,4,155.07,155.11
Q9I537_2,PDB-CPX-189779,Phosphatidylglycerol lysyltransferase,homomeric,"9j8q_1,9j8r_1,9j8s_1",3,2,224.32,224.32
Q9I562_3,PDB-CPX-189781,HpcH/HpaI aldolase/citrate lyase domain-containing protein,homomeric,"8khl_1,8wco_1,9nzb_1,9nzb_2",4,3,88.79,89.66
Q9I580_2,PDB-CPX-189782,EAL domain-containing protein,homomeric,"5xgb_1,5xgd_1,5xge_1,8pps_1",4,2,127.55,128.39
Q9I5E3_2,PDB-CPX-189796,Citrate synthase,homomeric,"6s6f_1,6s87_1,6s87_2",3,2,83.93,84.02
Q9I5F3_2,PDB-CPX-189799,FMN-dependent NAD(P)H:quinone oxidoreductase 1,homomeric,"2v9c_1,3keg_1,4n65_1,4n9q_1",4,2,47.74,48.48
Q9I5F3_4,PDB-CPX-189800,FMN-dependent NAD(P)H:quinone oxidoreductase 1,homomeric,"3keg_2,3lt5_1,3r6w_1",3,4,96.19,96.48
Q9I5I9_2,PDB-CPX-189807,Linear primary-alkylsulfatase,homomeric,"2cfu_1,2cfz_1,2cg2_1,2cg3_1,5a23_1,5a23_2,5aij_1,5ajl_1",8,2,146.02,147.91
Q9I5L8_2,PDB-CPX-189808,Aldoketomutase,homomeric,"4mtq_1,4mtr_1,4mts_1,4mtt_1",4,2,30.35,30.5
Q9I5Q5_2,PDB-CPX-189809,Anhydro-N-acetylmuramic acid kinase,homomeric,"3qbw_1,3qbx_1,4mo4_1,4mo4_2,4mo5_1,4mo5_2,8bre_1,8c0u_1,8cp9_1,8cpb_1",10,2,81.18,81.89
Q9I676_2,PDB-CPX-189830,D-hydantoinase/dihydropyrimidinase,homomeric,"5e5c_1,6ajd_1,6klk_1,7e3u_1,8wq9_1",5,2,106.37,107.0
Q9I685_4,PDB-CPX-189833,Adenosylhomocysteinase,homomeric,"6f3n_1,6f3o_1,6f3p_1,6f3q_1,7zd0_1,7zd1_1,7zd2_1,7zd3_1,7zd4_1,8ajs_1,8ajt_1,8aju_1,8ajv_1,8ajv_2,8ajw_1,8azf_1,8cfb_1,8cfc_1,8cfd_1,8cfe_1,8cfg_1,8cfh_1,8cfi_1,8cfj_1,8cfk_1,8cfl_1,8cfm_1,8cfn_1,8cfo_1,8cfp_1,8cfq_1,8cfr_1,8cfs_1,8cft_1,8cfu_1,8cfv_1,8cfw_1,8cfx_1,8cfx_2,8cfz_1,8cfz_2,8cg0_1,8cg1_1,8cg1_2,8cg2_1,9hkv_1,9hkw_1,9hkx_1,9hky_1,9hkz_1",50,4,212.32,216.23
Q9I686_2,PDB-CPX-189836,"Bifunctional (P)ppGpp synthetase/guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase",homomeric,"6z3n_1,6z3n_2,6z3o_1,6z3o_2",4,2,46.55,46.96
Q9I6D1_2,PDB-CPX-189844,Phosphopantetheine adenylyltransferase,homomeric,"5ts2_1,5ts2_2,5ts2_3",3,2,39.21,39.24
Q9I6D1_6,PDB-CPX-189845,Phosphopantetheine adenylyltransferase,homomeric,"5ts2_4,5x6f_1,5x6f_2",3,6,108.04,117.66
Q9I6J2_2,PDB-CPX-189853,Putrescine--pyruvate aminotransferase,homomeric,"9j2k_1,9j4y_1,9j4y_2,9j4y_3,9j4y_4,9j4z_1,9j4z_2,9j50_1,9j50_2",9,2,100.28,101.62
Q9I6J4_2,PDB-CPX-189854,gamma-glutamyl-gamma-aminobutyrate hydrolase,homomeric,"7d4r_1,7d50_1,7d53_1,7d53_2",4,2,53.34,54.13
Q9I6M1_6,PDB-CPX-189856,Carboxymuconolactone decarboxylase-like domain-containing protein,homomeric,"2ijc_1,2ijc_2,2o4d_1",3,6,98.84,111.87
Q9I6N5_2,PDB-CPX-189859,Pyrrole-2-carboxylic acid decarboxylase,homomeric,"4ip2_1,4ip2_2,4iws_1,4iws_2,7abn_1,7abn_2,7abo_1,7abo_2",8,2,112.65,114.67
Q9I6V6_2,PDB-CPX-189866,Methyl-accepting chemotaxis protein McpB,homomeric,"3lnr_1,3vol_1,4hi4_1,4hi4_2,4i3m_1,4i44_1",6,2,38.1,52.92
Q9I700_4,PDB-CPX-189873,Beta-alanine--pyruvate aminotransferase,homomeric,"4b98_1,4b9b_1,4b9b_2,4bq0_1",4,4,195.48,196.49
Q9I717_2,PDB-CPX-189878,Protein ElaA,homomeric,"1xeb_10,1xeb_11,1xeb_12,1xeb_9",4,2,34.53,34.53
"Q9I738_2,Q9I739_1",PDB-CPX-189880,Effector EagT6 and NAD(P)(+) glycohydrolase toxin Tse6,heteromeric,"6xrf_1,6xrf_2,6xrf_3",3,3,39.58,39.58
Q9I741_3,PDB-CPX-189884,Type VI secretion system spike protein VgrG1a,homomeric,"4mtk_1,4mtk_2,4uhv_1,4uhv_2,6h3l_1,6h3n_1",6,3,223.3,230.25
Q9I7C4_2,PDB-CPX-189900,Beta sliding clamp,homomeric,"4tr8_1,4tsz_1,4tsz_2,4tsz_3,4tsz_4,4tsz_5,4tsz_6,4tsz_7,4tsz_8,6ams_1,6ams_2,6pth_1",12,2,83.37,106.15
Q9I834_2,PDB-CPX-189903,Basic phospholipase A2 homolog myotoxin II,homomeric,"1xxs_1,4yv5_1,6b80_1,6b81_1,6b83_1,6b84_1,6mqd_1,6mqf_1,6pwh_1",9,2,28.73,31.96
"Q9I840_1,Q9I841_1,Q9P126_1",PDB-CPX-189904,nan,heteromeric,"3wwk_1,3wwk_2,3wwk_3,3wwk_4",4,3,47.76,47.76
"Q9I840_2,Q9I841_2",PDB-CPX-189905,Snaclec rhodocytin,heteromeric,"2vrp_1,2vrp_2,3bx4_1",3,4,60.8,66.23
Q9I920_2,PDB-CPX-189909,RecQ-like DNA helicase BLM,homomeric,"5lut_1,5lut_2,5lut_3,5lut_4,5lut_5,5lut_6,5lut_7",7,2,15.56,15.56
Q9IAT9_2,PDB-CPX-189916,Basic phospholipase A2 homolog BnSP-7,homomeric,"1pa0_1,5vfh_1,5vfj_1,5vfm_1,5vfn_1",5,2,28.2,28.86
Q9ICB7_3,PDB-CPX-189917,White spot syndrome virus structural envelope protein Vp28 domain-containing protein,homomeric,"2ed6_1,2ed6_2,2ed6_3,2ed6_4",4,3,55.22,55.22
Q9IFX1_2,PDB-CPX-189919,Spike protein VP25,homomeric,"3qsq_1,7rk1_1,7rk2_1",3,2,105.03,105.6
Q9IGQ6_4,PDB-CPX-189920,Neuraminidase,homomeric,"3b7e_1,3beq_1,3cye_1,6d96_1,6d96_2,6lxi_1,6lxi_2,8e6j_1,8e6k_1",9,4,182.34,401.62
Q9IH63_3,PDB-CPX-189925,Fusion glycoprotein F1,homomeric,"1wp7_1,3n27_1,5evm_1,5evm_2,6t3f_1,6tys_1,7ki4_1,7uop_1,7up9_1,7upa_1,7upb_1,7upd_1,7upk_1,8dmj_1,8dng_1,8rvn_1,9b9e_1,9lng_1,9ua9_1,9uaa_1",20,3,226.02,404.43
"Q9IK91_1,Q9IK92_1",PDB-CPX-189932,Nucleoprotein and Phosphoprotein,heteromeric,"4co6_1,4co6_2,4co6_3",3,2,46.58,46.75
Q9IK91_4,PDB-CPX-189933,Phosphoprotein,homomeric,"4gjw_1,4gjw_2,6eb8_1,6eb8_2,6eb9_1",5,4,50.79,57.02
"Q9IMP3_1,Q9IMP4_1,Q9IMP5_1",PDB-CPX-189939,nan,heteromeric,"5d98_1,5d98_2,5d9a_1,5d9a_2,5d9a_3,5d9a_4",6,3,257.14,257.19
Q9IVM8_2,PDB-CPX-189945,Retroviral nucleocapsid Gag protein p24 C-terminal domain-containing protein,homomeric,"4usn_2,4usn_3,4usn_4,4usn_5,4usn_6,4usn_7",6,2,46.86,46.86
Q9J006_2,PDB-CPX-189949,Peptidase A2 domain-containing protein,homomeric,"4njs_1,4njs_2,4njt_1,4njt_2,4nju_1,4nju_2,4njv_1,4njv_2,4rvi_1,4rvi_2,4rvj_1,4rvj_2,4rvx_1,4rvx_2",14,2,22.34,22.57
Q9J0Y0_3,PDB-CPX-189952,Hemagglutinin-esterase glycoprotein,homomeric,"5t96_1,5t96_2,5t9y_1",3,3,114.87,115.58
"Q9JHF9_2,Q9QUK6_2",PDB-CPX-189970,Lymphocyte antigen 96 and Toll-like receptor 4,heteromeric,"3vq1_1,3vq2_1,8wqt_1,8wry_1,8wsa_1",5,4,176.85,179.89
"Q9JHS3_1,Q9UHA4_1",PDB-CPX-189976,Ragulator complex protein LAMTOR3 and Ragulator complex protein LAMTOR2,heteromeric,"1sko_1,2zl1_1,3cpt_1",3,2,30.18,30.18
Q9JIL4_2,PDB-CPX-189991,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,homomeric,"3ngh_1,3r68_2,3r69_3",3,2,21.92,23.71
Q9JIP4_7,PDB-CPX-189993,Pannexin-1,homomeric,"8a3b_1,9hev_1,9hew_1,9hex_1,9hey_1,9hez_1,9hf0_1,9hf1_1,9hf2_1,9hf3_1",10,7,351.77,358.47
Q9JJS8_2,PDB-CPX-190004,Mannan-binding lectin serine protease 2 A chain,homomeric,"1nt0_1,5cis_1,5ckm_1,5ckn_1",4,2,63.65,65.8
Q9JJX7_2,PDB-CPX-190007,Tyrosyl-DNA phosphodiesterase 2,homomeric,"4gz1_3,4gz2_1,4puq_1,5ht2_1,5ink_1,5inl_1,5inp_1,5inq_1,5tvp_1,5tvp_2,5tvp_4",11,2,63.78,65.06
Q9JLS3_2,PDB-CPX-190028,Serine/threonine-protein kinase TAO2,homomeric,"1u5q_3,1u5r_3,2gcd_3",3,2,79.94,81.05
Q9JLT4_2,PDB-CPX-190029,"Thioredoxin reductase 2, mitochondrial",homomeric,"1zdl_1,1zkq_1,3dgz_1",3,2,113.24,114.73
Q9JN36_2,PDB-CPX-190044,Bifunctional D-Ala-D-Ala dipeptidase and D-Ala-D-Ala carboxypeptidase VanXYC,homomeric,"4mur_1,4mus_1,4mut_1,4mut_2,4oak_1",5,2,50.7,53.12
Q9JN69_4,PDB-CPX-190045,(S)-2-hydroxypropylphosphonic acid epoxidase,homomeric,"5u55_1,5u57_1,5u58_1,5u5d_1",4,4,86.0,86.24
Q9JXU4_2,PDB-CPX-190066,Cupin type-2 domain-containing protein,homomeric,"2i45_1,2i45_2,2i45_3,2i45_4,2i45_5",5,2,24.43,24.43
Q9JY98_2,PDB-CPX-190070,ProQ/FinO domain-containing protein,homomeric,"3mw6_1,3mw6_2,3mw6_4",3,2,31.9,32.0
Q9JYL2_2,PDB-CPX-190074,Succinyl-diaminopimelate desuccinylase,homomeric,"1vgy_1,4o23_1,4ppz_1,4pqa_1,5uej_1",5,2,83.72,86.23
Q9JZ38_14,PDB-CPX-190082,ATP-dependent Clp protease proteolytic subunit,homomeric,"5dkp_1,5dkp_2,6nah_1,6nah_2,6naq_1,6naw_1,6nay_1,6nay_2,6w9t_1,7kr2_1,8szn_1,8szn_2,9mjp_1,9mk2_1,9mk5_1",15,14,340.38,353.74
Q9JZ55_4,PDB-CPX-190085,2-dehydro-3-deoxyphosphooctonate aldolase,homomeric,"2qkf_1,3fyo_1,3fyp_1,3qpy_1,3qpz_1,3qq0_1,3qq1_1,3stc_1,3ste_1,3stf_1,3stg_1,4jte_1,4jtf_1,4jtg_1,4jth_1,4jti_1,4jtj_1,4jtk_1,4jtl_1",19,4,122.17,122.72
Q9JZJ4_3,PDB-CPX-190091,NMB1025 protein,homomeric,"3kjj_1,3kjj_2,3kjj_3,3kjj_4,3kjj_5,3kjj_6,3kjk_1,3kjk_2,3kjk_3,3kjk_4",10,3,43.33,43.52
Q9K0L9_8,PDB-CPX-190105,HTH asnC-type domain-containing protein,homomeric,"2p5v_1,2p6s_1,2p6t_1",3,8,148.5,149.11
Q9K169_4,PDB-CPX-190118,Phospho-2-dehydro-3-deoxyheptonate aldolase,homomeric,"4hsn_1,4hso_1,4ixx_1,4uc5_1,4ucg_1,4uma_1,4umb_1,4umc_1,5cz0_1,5czs_1,5czt_1,5d02_1,5d03_1,5d05_1,5d09_1,5dcb_1,5dcd_1,5dce_1",18,4,156.2,157.29
Q9K2N0_2,PDB-CPX-190131,beta-lactamase,homomeric,"5acv_1,5acx_1,6kw1_1",3,2,57.89,58.28
Q9K3V1_2,PDB-CPX-190138,UPF0309 protein SCO4393,homomeric,"9f7o_1,9f7o_2,9f7v_1,9f7v_2",4,2,52.93,53.13
Q9K492_2,PDB-CPX-190141,HTH-type transcriptional repressor DasR,homomeric,"4zs8_1,4zsb_1,4zsi_1,4zsk_1",4,2,39.1,57.68
Q9K4U1_6,PDB-CPX-190145,Uridine phosphorylase,homomeric,"4g8j_1,4h1t_1,4ip0_1,4k6o_1,4lzw_1,4oeh_1,4u2k_1,5c80_1,5efo_1,5epu_1,5lhv_1,5lok_1,5m2t_1,5miw_1,6eyp_1,6rca_1,6z9z_1",17,6,164.9,169.89
Q9K597_3,PDB-CPX-190147,Porin OmpC,homomeric,"2xe2_1,2xe3_1,2xe3_2,2xe5_1,2xe5_2,2xg6_1,2xg6_2",7,3,116.0,118.87
Q9K5E4_4,PDB-CPX-190149,S-adenosylmethionine synthase,homomeric,"8jzg_1,8jzh_1,8jzh_2,8jzi_1",4,4,181.14,182.55
Q9K5F2_6,PDB-CPX-190152,Acetyl xylan esterase domain-containing protein,homomeric,"2xlb_1,2xlb_2,2xlc_1,3fvr_1,3fvr_2,3fvt_1,3fvt_2,3fyt_1,3fyt_2",9,6,217.6,219.0
Q9K706_2,PDB-CPX-190164,Gluconeogenesis factor,homomeric,"2hzb_1,2hzb_2,2o2z_1,2o2z_2",4,2,71.77,72.13
Q9KAH8_2,PDB-CPX-190200,Allantoinase,homomeric,"3hm7_1,3hm7_2,3hm7_3",3,2,99.8,99.8
Q9KB42_3,PDB-CPX-190206,Rhodanese domain-containing protein,homomeric,"3nhv_1,3nhv_2,3nhv_3,3o3w_1,3o3w_2,3o3w_3",6,3,46.35,49.51
Q9KCC6_6,PDB-CPX-190219,Transcription attenuation protein MtrB,homomeric,"9bds_1,9be7_1,9be8_1",3,6,111.38,112.96
Q9KCL9_2,PDB-CPX-190221,L-rhamnose isomerase,homomeric,"3p14_1,3p14_2,3uu0_1,3uu0_2,3uva_1,3uva_2",6,2,98.33,98.41
Q9KD67_2,PDB-CPX-190230,Deoxyribose-phosphate aldolase,homomeric,"6d33_1,6d33_2,6d33_3,6msw_1,6msw_2,6msw_3",6,2,47.33,47.58
Q9KEI9_2,PDB-CPX-190241,Ribonuclease H,homomeric,"1zbi_1,1zbl_1,3d0p_1,3d0p_2,3ey1_1,3i8d_1,3i8d_2,5vaj_1,8cty_1",9,2,39.62,41.27
Q9KEI9_3,PDB-CPX-190242,Ribonuclease H,homomeric,"8cty_2,8cty_3,8ctz_1,8cu0_1",4,3,57.25,57.32
Q9KF82_2,PDB-CPX-190247,"Endo-beta-1,4-glucanase (Celulase B)",homomeric,"4uz8_1,4uzn_1,4v2x_1",3,2,29.16,138.32
Q9KFI6_3,PDB-CPX-190253,BH0493 protein,homomeric,"2pnk_1,2pnk_2,2pnk_3,2pnk_4,2q08_1,2q08_2,2q08_3,2q08_4,2q6e_1,2qee_1,2qee_2,2qee_3,2qee_4,3hka_1",14,3,153.49,154.16
