complex_id,num_assemblies,median_mw_kda,A_BIN,MW_BIN
PDB-CPX-175655,4,48.5,A1_3-4,MW1_<60
PDB-CPX-175661,6,23.62,A2_5-8,MW1_<60
PDB-CPX-175667,4,427.33,A1_3-4,MW4_>300
PDB-CPX-175668,11,39.91,A3_9-20,MW1_<60
PDB-CPX-175669,5,200.47,A2_5-8,MW3_120-300
PDB-CPX-175675,3,71.39,A1_3-4,MW2_60-120
PDB-CPX-175676,4,147.75,A1_3-4,MW3_120-300
PDB-CPX-175692,3,68.37,A1_3-4,MW2_60-120
PDB-CPX-175701,3,113.44,A1_3-4,MW2_60-120
PDB-CPX-175702,4,71.35,A1_3-4,MW2_60-120
PDB-CPX-175705,3,35.36,A1_3-4,MW1_<60
PDB-CPX-175712,4,66.88,A1_3-4,MW2_60-120
PDB-CPX-175720,3,121.41,A1_3-4,MW3_120-300
PDB-CPX-175722,8,70.56,A2_5-8,MW2_60-120
PDB-CPX-175723,9,90.22,A3_9-20,MW2_60-120
PDB-CPX-175724,6,113.67,A2_5-8,MW2_60-120
PDB-CPX-175750,3,121.29,A1_3-4,MW3_120-300
PDB-CPX-175751,10,24.65,A3_9-20,MW1_<60
PDB-CPX-175753,6,66.86,A2_5-8,MW2_60-120
PDB-CPX-175759,4,104.38,A1_3-4,MW2_60-120
PDB-CPX-175761,4,154.41,A1_3-4,MW3_120-300
PDB-CPX-175765,3,41.47,A1_3-4,MW1_<60
PDB-CPX-175769,3,63.97,A1_3-4,MW2_60-120
PDB-CPX-175771,3,93.64,A1_3-4,MW2_60-120
PDB-CPX-175782,3,17.78,A1_3-4,MW1_<60
PDB-CPX-175784,5,39.95,A2_5-8,MW1_<60
PDB-CPX-175787,3,69.1,A1_3-4,MW2_60-120
PDB-CPX-175789,5,207.42,A2_5-8,MW3_120-300
PDB-CPX-175792,4,109.41,A1_3-4,MW2_60-120
PDB-CPX-175796,6,149.82,A2_5-8,MW3_120-300
PDB-CPX-175799,4,49.36,A1_3-4,MW1_<60
PDB-CPX-175807,3,23.76,A1_3-4,MW1_<60
PDB-CPX-175818,11,63.67,A3_9-20,MW2_60-120
PDB-CPX-175823,3,33.06,A1_3-4,MW1_<60
PDB-CPX-175832,7,36.41,A2_5-8,MW1_<60
PDB-CPX-175846,12,42.44,A3_9-20,MW1_<60
PDB-CPX-175847,3,47.82,A1_3-4,MW1_<60
PDB-CPX-175849,4,68.36,A1_3-4,MW2_60-120
PDB-CPX-175860,5,23.15,A2_5-8,MW1_<60
PDB-CPX-175867,3,20.88,A1_3-4,MW1_<60
PDB-CPX-175868,3,186.64,A1_3-4,MW3_120-300
PDB-CPX-175878,4,21.71,A1_3-4,MW1_<60
PDB-CPX-175902,5,49.33,A2_5-8,MW1_<60
PDB-CPX-175903,42,116.06,A4_21-100,MW2_60-120
PDB-CPX-175904,3,50.24,A1_3-4,MW1_<60
PDB-CPX-175909,4,12.39,A1_3-4,MW1_<60
PDB-CPX-175913,3,52.02,A1_3-4,MW1_<60
PDB-CPX-175916,5,90.91,A2_5-8,MW2_60-120
PDB-CPX-175917,3,60.87,A1_3-4,MW2_60-120
PDB-CPX-175924,3,76.08,A1_3-4,MW2_60-120
PDB-CPX-175926,15,41.85,A3_9-20,MW1_<60
PDB-CPX-175929,3,39.29,A1_3-4,MW1_<60
PDB-CPX-175938,9,82.23,A3_9-20,MW2_60-120
PDB-CPX-175940,11,144.28,A3_9-20,MW3_120-300
PDB-CPX-175947,3,54.84,A1_3-4,MW1_<60
PDB-CPX-175949,41,100.67,A4_21-100,MW2_60-120
PDB-CPX-175968,20,266.81,A3_9-20,MW3_120-300
PDB-CPX-175974,5,426.14,A2_5-8,MW4_>300
PDB-CPX-175983,19,20.43,A3_9-20,MW1_<60
PDB-CPX-176000,4,98.58,A1_3-4,MW2_60-120
PDB-CPX-176017,3,70.9,A1_3-4,MW2_60-120
PDB-CPX-176024,5,182.15,A2_5-8,MW3_120-300
PDB-CPX-176025,3,70.8,A1_3-4,MW2_60-120
PDB-CPX-176028,3,72.62,A1_3-4,MW2_60-120
PDB-CPX-176030,6,158.08,A2_5-8,MW3_120-300
PDB-CPX-176034,6,77.91,A2_5-8,MW2_60-120
PDB-CPX-176039,3,22.08,A1_3-4,MW1_<60
PDB-CPX-176054,4,15.81,A1_3-4,MW1_<60
PDB-CPX-176056,3,108.58,A1_3-4,MW2_60-120
PDB-CPX-176060,10,177.23,A3_9-20,MW3_120-300
PDB-CPX-176077,8,65.23,A2_5-8,MW2_60-120
PDB-CPX-176081,3,544.92,A1_3-4,MW4_>300
PDB-CPX-176087,3,29953.54,A1_3-4,MW4_>300
PDB-CPX-176093,17,34.4,A3_9-20,MW1_<60
PDB-CPX-176104,5,92.94,A2_5-8,MW2_60-120
PDB-CPX-176105,3,106.69,A1_3-4,MW2_60-120
PDB-CPX-176119,6,112.03,A2_5-8,MW2_60-120
PDB-CPX-176130,6,55.52,A2_5-8,MW1_<60
PDB-CPX-176134,3,62.34,A1_3-4,MW2_60-120
PDB-CPX-176152,8,43.0,A2_5-8,MW1_<60
PDB-CPX-176155,4,76.2,A1_3-4,MW2_60-120
PDB-CPX-176164,3,141.4,A1_3-4,MW3_120-300
PDB-CPX-176170,4,55.34,A1_3-4,MW1_<60
PDB-CPX-176184,3,48.19,A1_3-4,MW1_<60
PDB-CPX-176191,3,58.15,A1_3-4,MW1_<60
PDB-CPX-176212,5,98.5,A2_5-8,MW2_60-120
PDB-CPX-176218,4,42.88,A1_3-4,MW1_<60
PDB-CPX-176221,4,84.55,A1_3-4,MW2_60-120
PDB-CPX-176223,22,85.19,A4_21-100,MW2_60-120
PDB-CPX-176235,3,16.87,A1_3-4,MW1_<60
PDB-CPX-176236,5,110.55,A2_5-8,MW2_60-120
PDB-CPX-176273,8,58.17,A2_5-8,MW1_<60
PDB-CPX-176286,3,46.04,A1_3-4,MW1_<60
PDB-CPX-176295,4,118.21,A1_3-4,MW2_60-120
PDB-CPX-176307,5,47.66,A2_5-8,MW1_<60
PDB-CPX-176310,5,53.65,A2_5-8,MW1_<60
PDB-CPX-176327,4,110.52,A1_3-4,MW2_60-120
PDB-CPX-176328,3,220.55,A1_3-4,MW3_120-300
PDB-CPX-176341,4,55.22,A1_3-4,MW1_<60
PDB-CPX-176348,4,141.52,A1_3-4,MW3_120-300
PDB-CPX-176350,8,103.16,A2_5-8,MW2_60-120
PDB-CPX-176356,3,128.93,A1_3-4,MW3_120-300
PDB-CPX-176358,4,60.95,A1_3-4,MW2_60-120
PDB-CPX-176359,4,121.9,A1_3-4,MW3_120-300
PDB-CPX-176361,6,96.52,A2_5-8,MW2_60-120
PDB-CPX-176364,5,25.42,A2_5-8,MW1_<60
PDB-CPX-176365,4,52.19,A1_3-4,MW1_<60
PDB-CPX-176370,6,40.74,A2_5-8,MW1_<60
PDB-CPX-176383,4,35.68,A1_3-4,MW1_<60
PDB-CPX-176386,4,32.97,A1_3-4,MW1_<60
PDB-CPX-176388,4,9.65,A1_3-4,MW1_<60
PDB-CPX-176394,3,41.24,A1_3-4,MW1_<60
PDB-CPX-176399,4,155.69,A1_3-4,MW3_120-300
PDB-CPX-176408,3,79.24,A1_3-4,MW2_60-120
PDB-CPX-176410,5,38.7,A2_5-8,MW1_<60
PDB-CPX-176411,6,79.21,A2_5-8,MW2_60-120
PDB-CPX-176418,3,56.67,A1_3-4,MW1_<60
PDB-CPX-176424,3,47.64,A1_3-4,MW1_<60
PDB-CPX-176428,40,72.32,A4_21-100,MW2_60-120
PDB-CPX-176429,4,144.65,A1_3-4,MW3_120-300
PDB-CPX-176436,3,48.82,A1_3-4,MW1_<60
PDB-CPX-176437,3,150.76,A1_3-4,MW3_120-300
PDB-CPX-176441,7,81.7,A2_5-8,MW2_60-120
PDB-CPX-176452,3,17.01,A1_3-4,MW1_<60
PDB-CPX-176459,12,65.21,A3_9-20,MW2_60-120
PDB-CPX-176489,6,78.73,A2_5-8,MW2_60-120
PDB-CPX-176506,6,13.7,A2_5-8,MW1_<60
PDB-CPX-176527,4,30.87,A1_3-4,MW1_<60
PDB-CPX-176543,3,55.08,A1_3-4,MW1_<60
PDB-CPX-176544,4,25.07,A1_3-4,MW1_<60
PDB-CPX-176553,5,7481.92,A2_5-8,MW4_>300
PDB-CPX-176575,3,181.55,A1_3-4,MW3_120-300
PDB-CPX-176588,4,80.83,A1_3-4,MW2_60-120
PDB-CPX-176590,3,31.82,A1_3-4,MW1_<60
PDB-CPX-176600,3,155.67,A1_3-4,MW3_120-300
PDB-CPX-176609,4,86.59,A1_3-4,MW2_60-120
PDB-CPX-176615,5,11.27,A2_5-8,MW1_<60
PDB-CPX-176651,19,31.3,A3_9-20,MW1_<60
PDB-CPX-176681,4,22.64,A1_3-4,MW1_<60
PDB-CPX-176689,4,56.69,A1_3-4,MW1_<60
PDB-CPX-176690,4,33.33,A1_3-4,MW1_<60
PDB-CPX-176693,3,90.73,A1_3-4,MW2_60-120
PDB-CPX-176702,3,96.86,A1_3-4,MW2_60-120
PDB-CPX-176711,6,38.19,A2_5-8,MW1_<60
PDB-CPX-176720,3,57.52,A1_3-4,MW1_<60
PDB-CPX-176722,3,33.01,A1_3-4,MW1_<60
PDB-CPX-176723,4,57.16,A1_3-4,MW1_<60
PDB-CPX-176724,3,59.44,A1_3-4,MW1_<60
PDB-CPX-176729,3,38.34,A1_3-4,MW1_<60
PDB-CPX-176733,5,14.75,A2_5-8,MW1_<60
PDB-CPX-176734,5,14.51,A2_5-8,MW1_<60
PDB-CPX-176748,4,129.72,A1_3-4,MW3_120-300
PDB-CPX-176750,10,80.25,A3_9-20,MW2_60-120
PDB-CPX-176763,4,40.09,A1_3-4,MW1_<60
PDB-CPX-176767,11,213.86,A3_9-20,MW3_120-300
PDB-CPX-176771,3,79.51,A1_3-4,MW2_60-120
PDB-CPX-176776,15,66.9,A3_9-20,MW2_60-120
PDB-CPX-176782,4,38.69,A1_3-4,MW1_<60
PDB-CPX-176808,4,109.96,A1_3-4,MW2_60-120
PDB-CPX-176811,4,55.84,A1_3-4,MW1_<60
PDB-CPX-176822,4,64.21,A1_3-4,MW2_60-120
PDB-CPX-176831,8,48.63,A2_5-8,MW1_<60
PDB-CPX-176853,6,58.93,A2_5-8,MW1_<60
PDB-CPX-176858,4,120.65,A1_3-4,MW3_120-300
PDB-CPX-176859,5,70.0,A2_5-8,MW2_60-120
PDB-CPX-176862,3,201.77,A1_3-4,MW3_120-300
PDB-CPX-176864,3,115.42,A1_3-4,MW2_60-120
PDB-CPX-176869,3,82.84,A1_3-4,MW2_60-120
PDB-CPX-176872,3,91.15,A1_3-4,MW2_60-120
PDB-CPX-176873,10,48.27,A3_9-20,MW1_<60
PDB-CPX-176875,4,52.15,A1_3-4,MW1_<60
PDB-CPX-176879,3,71.34,A1_3-4,MW2_60-120
PDB-CPX-176889,3,124.19,A1_3-4,MW3_120-300
PDB-CPX-176899,8,40.72,A2_5-8,MW1_<60
PDB-CPX-176910,4,50.12,A1_3-4,MW1_<60
PDB-CPX-176917,3,171.84,A1_3-4,MW3_120-300
PDB-CPX-176918,14,172.85,A3_9-20,MW3_120-300
PDB-CPX-176926,10,68.0,A3_9-20,MW2_60-120
PDB-CPX-176935,10,166.19,A3_9-20,MW3_120-300
PDB-CPX-176936,3,86.38,A1_3-4,MW2_60-120
PDB-CPX-176939,3,206.47,A1_3-4,MW3_120-300
PDB-CPX-176941,6,111.93,A2_5-8,MW2_60-120
PDB-CPX-176958,11,150.55,A3_9-20,MW3_120-300
PDB-CPX-176965,4,40.25,A1_3-4,MW1_<60
PDB-CPX-176967,6,66.92,A2_5-8,MW2_60-120
PDB-CPX-176975,4,66.59,A1_3-4,MW2_60-120
PDB-CPX-176979,3,95.58,A1_3-4,MW2_60-120
PDB-CPX-176980,10,310.27,A3_9-20,MW4_>300
PDB-CPX-176986,3,33.77,A1_3-4,MW1_<60
PDB-CPX-176989,4,32.2,A1_3-4,MW1_<60
PDB-CPX-176990,3,5746.62,A1_3-4,MW4_>300
PDB-CPX-177007,11,337.54,A3_9-20,MW4_>300
PDB-CPX-177009,3,460.89,A1_3-4,MW4_>300
PDB-CPX-177030,11,162.85,A3_9-20,MW3_120-300
PDB-CPX-177037,4,92.55,A1_3-4,MW2_60-120
PDB-CPX-177043,22,89.51,A4_21-100,MW2_60-120
PDB-CPX-177047,6,192.17,A2_5-8,MW3_120-300
PDB-CPX-177050,6,80.2,A2_5-8,MW2_60-120
PDB-CPX-177054,3,22.58,A1_3-4,MW1_<60
PDB-CPX-177070,4,56.43,A1_3-4,MW1_<60
PDB-CPX-177075,18,547.32,A3_9-20,MW4_>300
PDB-CPX-177079,3,171.87,A1_3-4,MW3_120-300
PDB-CPX-177107,4,273.01,A1_3-4,MW3_120-300
PDB-CPX-177114,9,101.71,A3_9-20,MW2_60-120
PDB-CPX-177119,4,65.73,A1_3-4,MW2_60-120
PDB-CPX-177123,9,108.73,A3_9-20,MW2_60-120
PDB-CPX-177134,3,75.44,A1_3-4,MW2_60-120
PDB-CPX-177135,3,29.46,A1_3-4,MW1_<60
PDB-CPX-177136,4,78.99,A1_3-4,MW2_60-120
PDB-CPX-177163,42,77.16,A4_21-100,MW2_60-120
PDB-CPX-177170,4,137.03,A1_3-4,MW3_120-300
PDB-CPX-177182,3,37.19,A1_3-4,MW1_<60
PDB-CPX-177196,3,81.35,A1_3-4,MW2_60-120
PDB-CPX-177198,4,80.49,A1_3-4,MW2_60-120
PDB-CPX-177201,10,170.31,A3_9-20,MW3_120-300
PDB-CPX-177202,4,178.13,A1_3-4,MW3_120-300
PDB-CPX-177206,12,179.44,A3_9-20,MW3_120-300
PDB-CPX-177208,20,173.55,A3_9-20,MW3_120-300
PDB-CPX-177210,3,290.73,A1_3-4,MW3_120-300
PDB-CPX-177235,3,43.0,A1_3-4,MW1_<60
PDB-CPX-177239,12,56.0,A3_9-20,MW1_<60
PDB-CPX-177242,3,64.99,A1_3-4,MW2_60-120
PDB-CPX-177247,4,79.79,A1_3-4,MW2_60-120
PDB-CPX-177249,7,165.37,A2_5-8,MW3_120-300
PDB-CPX-177255,4,53.42,A1_3-4,MW1_<60
PDB-CPX-177260,6,143.24,A2_5-8,MW3_120-300
PDB-CPX-177261,3,82.69,A1_3-4,MW2_60-120
PDB-CPX-177286,6,51.41,A2_5-8,MW1_<60
PDB-CPX-177294,4,352.66,A1_3-4,MW4_>300
PDB-CPX-177300,6,352.28,A2_5-8,MW4_>300
PDB-CPX-177314,3,56.99,A1_3-4,MW1_<60
PDB-CPX-177318,5,64.49,A2_5-8,MW2_60-120
PDB-CPX-177325,3,42.61,A1_3-4,MW1_<60
PDB-CPX-177327,8,89.98,A2_5-8,MW2_60-120
PDB-CPX-177333,3,263.21,A1_3-4,MW3_120-300
PDB-CPX-177344,8,118.35,A2_5-8,MW2_60-120
PDB-CPX-177347,6,57.01,A2_5-8,MW1_<60
PDB-CPX-177349,3,76.25,A1_3-4,MW2_60-120
PDB-CPX-177350,13,148.0,A3_9-20,MW3_120-300
PDB-CPX-177355,8,47.95,A2_5-8,MW1_<60
PDB-CPX-177363,4,46.37,A1_3-4,MW1_<60
PDB-CPX-177367,3,49.08,A1_3-4,MW1_<60
PDB-CPX-177368,3,47.46,A1_3-4,MW1_<60
PDB-CPX-177369,6,49.42,A2_5-8,MW1_<60
PDB-CPX-177374,8,106.39,A2_5-8,MW2_60-120
PDB-CPX-177378,6,29.48,A2_5-8,MW1_<60
PDB-CPX-177383,3,174.84,A1_3-4,MW3_120-300
PDB-CPX-177391,3,94.93,A1_3-4,MW2_60-120
PDB-CPX-177413,3,34.06,A1_3-4,MW1_<60
PDB-CPX-177417,4,92.97,A1_3-4,MW2_60-120
PDB-CPX-177430,3,58.86,A1_3-4,MW1_<60
PDB-CPX-177431,3,48.01,A1_3-4,MW1_<60
PDB-CPX-177438,6,82.99,A2_5-8,MW2_60-120
PDB-CPX-177440,4,97.36,A1_3-4,MW2_60-120
PDB-CPX-177451,5,55.89,A2_5-8,MW1_<60
PDB-CPX-177459,11,106.58,A3_9-20,MW2_60-120
PDB-CPX-177460,11,213.16,A3_9-20,MW3_120-300
PDB-CPX-177469,4,129.1,A1_3-4,MW3_120-300
PDB-CPX-177470,3,132.66,A1_3-4,MW3_120-300
PDB-CPX-177474,5,266.92,A2_5-8,MW3_120-300
PDB-CPX-177475,3,339.94,A1_3-4,MW4_>300
PDB-CPX-177482,17,384.71,A3_9-20,MW4_>300
PDB-CPX-177483,14,3519.27,A3_9-20,MW4_>300
PDB-CPX-177487,4,3524.68,A1_3-4,MW4_>300
PDB-CPX-177499,3,100.92,A1_3-4,MW2_60-120
PDB-CPX-177502,3,36.93,A1_3-4,MW1_<60
PDB-CPX-177503,3,101.19,A1_3-4,MW2_60-120
PDB-CPX-177518,6,83.13,A2_5-8,MW2_60-120
PDB-CPX-177523,15,68.3,A3_9-20,MW2_60-120
PDB-CPX-177524,3,168.13,A1_3-4,MW3_120-300
PDB-CPX-177529,4,94.5,A1_3-4,MW2_60-120
PDB-CPX-177538,4,127.19,A1_3-4,MW3_120-300
PDB-CPX-177540,4,88.58,A1_3-4,MW2_60-120
PDB-CPX-177542,9,63.2,A3_9-20,MW2_60-120
PDB-CPX-177551,4,98.41,A1_3-4,MW2_60-120
PDB-CPX-177553,4,102.93,A1_3-4,MW2_60-120
PDB-CPX-177557,3,74.49,A1_3-4,MW2_60-120
PDB-CPX-177558,3,39.96,A1_3-4,MW1_<60
PDB-CPX-177563,6,65.11,A2_5-8,MW2_60-120
PDB-CPX-177566,6,46.61,A2_5-8,MW1_<60
PDB-CPX-177567,3,44.78,A1_3-4,MW1_<60
PDB-CPX-177577,6,57.85,A2_5-8,MW1_<60
PDB-CPX-177580,8,237.92,A2_5-8,MW3_120-300
PDB-CPX-177591,6,96.24,A2_5-8,MW2_60-120
PDB-CPX-177592,4,36.05,A1_3-4,MW1_<60
PDB-CPX-177599,3,26.94,A1_3-4,MW1_<60
PDB-CPX-177613,15,53.09,A3_9-20,MW1_<60
PDB-CPX-177620,7,48.52,A2_5-8,MW1_<60
PDB-CPX-177625,6,106.21,A2_5-8,MW2_60-120
PDB-CPX-177626,13,318.9,A3_9-20,MW4_>300
PDB-CPX-177658,4,94.19,A1_3-4,MW2_60-120
PDB-CPX-177659,8,104.02,A2_5-8,MW2_60-120
PDB-CPX-177665,4,45.26,A1_3-4,MW1_<60
PDB-CPX-177677,6,42.37,A2_5-8,MW1_<60
PDB-CPX-177689,3,68.32,A1_3-4,MW2_60-120
PDB-CPX-177690,53,68.26,A4_21-100,MW2_60-120
PDB-CPX-177691,3,104.63,A1_3-4,MW2_60-120
PDB-CPX-177713,12,121.88,A3_9-20,MW3_120-300
PDB-CPX-177721,5,94.41,A2_5-8,MW2_60-120
PDB-CPX-177738,3,83.05,A1_3-4,MW2_60-120
PDB-CPX-177739,6,139.79,A2_5-8,MW3_120-300
PDB-CPX-177755,8,117.53,A2_5-8,MW2_60-120
PDB-CPX-177757,4,38.24,A1_3-4,MW1_<60
PDB-CPX-177768,6,148.48,A2_5-8,MW3_120-300
PDB-CPX-177789,13,71.05,A3_9-20,MW2_60-120
PDB-CPX-177795,18,85.88,A3_9-20,MW2_60-120
PDB-CPX-177796,3,78.83,A1_3-4,MW2_60-120
PDB-CPX-177798,8,15.21,A2_5-8,MW1_<60
PDB-CPX-177817,3,16.11,A1_3-4,MW1_<60
PDB-CPX-177830,6,50.07,A2_5-8,MW1_<60
PDB-CPX-177832,3,50.78,A1_3-4,MW1_<60
PDB-CPX-177835,4,55.73,A1_3-4,MW1_<60
PDB-CPX-177836,3,200.89,A1_3-4,MW3_120-300
PDB-CPX-177842,21,214.03,A4_21-100,MW3_120-300
PDB-CPX-177870,5,165.52,A2_5-8,MW3_120-300
PDB-CPX-177871,7,62.42,A2_5-8,MW2_60-120
PDB-CPX-177882,4,46.26,A1_3-4,MW1_<60
PDB-CPX-177887,4,97.92,A1_3-4,MW2_60-120
PDB-CPX-177888,4,195.84,A1_3-4,MW3_120-300
PDB-CPX-177902,3,39.37,A1_3-4,MW1_<60
PDB-CPX-177904,8,32.47,A2_5-8,MW1_<60
PDB-CPX-177905,4,565.11,A1_3-4,MW4_>300
PDB-CPX-177909,3,4849.4,A1_3-4,MW4_>300
PDB-CPX-177913,6,12.79,A2_5-8,MW1_<60
PDB-CPX-177924,3,55.01,A1_3-4,MW1_<60
PDB-CPX-177935,4,214.22,A1_3-4,MW3_120-300
PDB-CPX-177941,4,488.72,A1_3-4,MW4_>300
PDB-CPX-177943,3,189.84,A1_3-4,MW3_120-300
PDB-CPX-177947,4,138.01,A1_3-4,MW3_120-300
PDB-CPX-177958,3,207797.25,A1_3-4,MW4_>300
PDB-CPX-177968,3,25686.46,A1_3-4,MW4_>300
PDB-CPX-177983,5,55.71,A2_5-8,MW1_<60
PDB-CPX-177985,5,62.82,A2_5-8,MW2_60-120
PDB-CPX-177988,3,32.95,A1_3-4,MW1_<60
PDB-CPX-177993,3,24.68,A1_3-4,MW1_<60
PDB-CPX-177998,4,281.32,A1_3-4,MW3_120-300
PDB-CPX-177999,4,187.87,A1_3-4,MW3_120-300
PDB-CPX-178028,5,61.81,A2_5-8,MW2_60-120
PDB-CPX-178032,24,28.17,A4_21-100,MW1_<60
PDB-CPX-178034,6,516.33,A2_5-8,MW4_>300
PDB-CPX-178043,3,93.15,A1_3-4,MW2_60-120
PDB-CPX-178044,5,100.07,A2_5-8,MW2_60-120
PDB-CPX-178048,3,26.66,A1_3-4,MW1_<60
PDB-CPX-178053,5,39.53,A2_5-8,MW1_<60
PDB-CPX-178054,3,5937.57,A1_3-4,MW4_>300
PDB-CPX-178056,5,146.42,A2_5-8,MW3_120-300
PDB-CPX-178064,13,34.21,A3_9-20,MW1_<60
PDB-CPX-178065,22,627.02,A4_21-100,MW4_>300
PDB-CPX-178067,4,33.31,A1_3-4,MW1_<60
PDB-CPX-178082,3,75.13,A1_3-4,MW2_60-120
PDB-CPX-178085,6,49.53,A2_5-8,MW1_<60
PDB-CPX-178089,7,35.22,A2_5-8,MW1_<60
PDB-CPX-178090,6,96.45,A2_5-8,MW2_60-120
PDB-CPX-178095,4,96.83,A1_3-4,MW2_60-120
PDB-CPX-178096,4,40.17,A1_3-4,MW1_<60
PDB-CPX-178103,3,30.34,A1_3-4,MW1_<60
PDB-CPX-178114,7,109.34,A2_5-8,MW2_60-120
PDB-CPX-178120,4,132.09,A1_3-4,MW3_120-300
PDB-CPX-178124,12,93.88,A3_9-20,MW2_60-120
PDB-CPX-178131,5,136.29,A2_5-8,MW3_120-300
PDB-CPX-178139,3,24.81,A1_3-4,MW1_<60
PDB-CPX-178150,3,81.66,A1_3-4,MW2_60-120
PDB-CPX-178162,6,42.22,A2_5-8,MW1_<60
PDB-CPX-178166,28,208.3,A4_21-100,MW3_120-300
PDB-CPX-178167,4,285.52,A1_3-4,MW3_120-300
PDB-CPX-178174,4,3433.03,A1_3-4,MW4_>300
PDB-CPX-178179,5,227.67,A2_5-8,MW3_120-300
PDB-CPX-178182,3,59.43,A1_3-4,MW1_<60
PDB-CPX-178192,4,173.27,A1_3-4,MW3_120-300
PDB-CPX-178196,22,55.96,A4_21-100,MW1_<60
PDB-CPX-178207,5,101.11,A2_5-8,MW2_60-120
PDB-CPX-178209,9,14.31,A3_9-20,MW1_<60
PDB-CPX-178214,8,143.05,A2_5-8,MW3_120-300
PDB-CPX-178215,4,291.47,A1_3-4,MW3_120-300
PDB-CPX-178235,6,259.07,A2_5-8,MW3_120-300
PDB-CPX-178239,6,98.84,A2_5-8,MW2_60-120
PDB-CPX-178241,4,94.85,A1_3-4,MW2_60-120
PDB-CPX-178248,3,49.36,A1_3-4,MW1_<60
PDB-CPX-178250,40,128.27,A4_21-100,MW3_120-300
PDB-CPX-178251,12,111.8,A3_9-20,MW2_60-120
PDB-CPX-178252,29,36.25,A4_21-100,MW1_<60
PDB-CPX-178254,7,87.39,A2_5-8,MW2_60-120
PDB-CPX-178256,4,51.23,A1_3-4,MW1_<60
PDB-CPX-178263,5,61.82,A2_5-8,MW2_60-120
PDB-CPX-178264,5,185.88,A2_5-8,MW3_120-300
PDB-CPX-178266,5,42.97,A2_5-8,MW1_<60
PDB-CPX-178270,9,61.79,A3_9-20,MW2_60-120
PDB-CPX-178271,88,58.71,A4_21-100,MW1_<60
PDB-CPX-178291,3,105.54,A1_3-4,MW2_60-120
PDB-CPX-178293,8,180.55,A2_5-8,MW3_120-300
PDB-CPX-178294,3,172.85,A1_3-4,MW3_120-300
PDB-CPX-178306,7,54.04,A2_5-8,MW1_<60
PDB-CPX-178311,4,54.1,A1_3-4,MW1_<60
PDB-CPX-178327,4,103.37,A1_3-4,MW2_60-120
PDB-CPX-178338,3,117.51,A1_3-4,MW2_60-120
PDB-CPX-178343,4,140.51,A1_3-4,MW3_120-300
PDB-CPX-178348,5,92.79,A2_5-8,MW2_60-120
PDB-CPX-178350,3,105.6,A1_3-4,MW2_60-120
PDB-CPX-178362,5,28.69,A2_5-8,MW1_<60
PDB-CPX-178375,3,24.95,A1_3-4,MW1_<60
PDB-CPX-178385,6,135.94,A2_5-8,MW3_120-300
PDB-CPX-178412,8,54.99,A2_5-8,MW1_<60
PDB-CPX-178416,3,14.74,A1_3-4,MW1_<60
PDB-CPX-178417,4,12.15,A1_3-4,MW1_<60
PDB-CPX-178421,4,80.47,A1_3-4,MW2_60-120
PDB-CPX-178422,3,75.63,A1_3-4,MW2_60-120
PDB-CPX-178432,6,119.64,A2_5-8,MW2_60-120
PDB-CPX-178450,3,59.62,A1_3-4,MW1_<60
PDB-CPX-178453,17,196.91,A3_9-20,MW3_120-300
PDB-CPX-178457,10,160.63,A3_9-20,MW3_120-300
PDB-CPX-178461,5,95.84,A2_5-8,MW2_60-120
PDB-CPX-178465,5,76.55,A2_5-8,MW2_60-120
PDB-CPX-178466,4,86.8,A1_3-4,MW2_60-120
PDB-CPX-178470,5,130.75,A2_5-8,MW3_120-300
PDB-CPX-178477,3,23.64,A1_3-4,MW1_<60
PDB-CPX-178482,3,478.61,A1_3-4,MW4_>300
PDB-CPX-178505,5,124.76,A2_5-8,MW3_120-300
PDB-CPX-178506,6,98.95,A2_5-8,MW2_60-120
PDB-CPX-178509,3,86.61,A1_3-4,MW2_60-120
PDB-CPX-178515,4,8.99,A1_3-4,MW1_<60
PDB-CPX-178519,12,26.71,A3_9-20,MW1_<60
PDB-CPX-178528,6,94.05,A2_5-8,MW2_60-120
PDB-CPX-178529,3,188.69,A1_3-4,MW3_120-300
PDB-CPX-178532,4,113.1,A1_3-4,MW2_60-120
PDB-CPX-178546,3,116.81,A1_3-4,MW2_60-120
PDB-CPX-178552,3,129.13,A1_3-4,MW3_120-300
PDB-CPX-178558,18,164.78,A3_9-20,MW3_120-300
PDB-CPX-178559,22,35.54,A4_21-100,MW1_<60
PDB-CPX-178568,16,137.49,A3_9-20,MW3_120-300
PDB-CPX-178569,27,86.34,A4_21-100,MW2_60-120
PDB-CPX-178573,4,113.3,A1_3-4,MW2_60-120
PDB-CPX-178578,3,123.04,A1_3-4,MW3_120-300
PDB-CPX-178579,4,283.69,A1_3-4,MW3_120-300
PDB-CPX-178580,25,140.57,A4_21-100,MW3_120-300
PDB-CPX-178588,11,47.73,A3_9-20,MW1_<60
PDB-CPX-178597,3,103.46,A1_3-4,MW2_60-120
PDB-CPX-178598,9,40.16,A3_9-20,MW1_<60
PDB-CPX-178603,3,89.3,A1_3-4,MW2_60-120
PDB-CPX-178605,4,56.14,A1_3-4,MW1_<60
PDB-CPX-178606,4,51.33,A1_3-4,MW1_<60
PDB-CPX-178607,4,40.64,A1_3-4,MW1_<60
PDB-CPX-178608,6,99.33,A2_5-8,MW2_60-120
